3254,203.4593963623047
3320,202.98666381835938
935,201.48434448242188
2643,200.55992126464844
2115,199.66696166992188
563,199.25332641601562
3264,199.04273986816406
716,196.2946319580078
632,196.17401123046875
2321,195.67581176757812
3253,194.83306884765625
3564,194.79412841796875
3731,193.30809020996094
559,193.20809936523438
833,193.04180908203125
2113,192.5980682373047
1074,189.3280792236328
2313,188.77203369140625
3,188.69297790527344
3228,187.89894104003906
3239,187.70057678222656
1261,187.55990600585938
1760,187.217041015625
3031,186.80157470703125
3256,186.45948791503906
1087,186.3892364501953
3064,186.32516479492188
1098,186.25144958496094
810,185.62460327148438
2006,184.19154357910156
3250,183.36038208007812
1035,182.9828338623047
681,182.66390991210938
961,180.47366333007812
2012,180.42185974121094
2121,180.2415313720703
1780,179.6730499267578
2492,179.31492614746094
1023,179.09750366210938
356,179.0210723876953
2245,178.61959838867188
2320,178.6150360107422
1440,178.3252410888672
1304,178.1718292236328
2317,177.8916778564453
3451,177.7398681640625
3939,177.6192626953125
3841,177.50213623046875
2541,177.08663940429688
1004,176.61526489257812
2315,176.42483520507812
1084,176.40164184570312
599,175.90611267089844
1052,175.5648651123047
3207,175.4392547607422
2504,175.34649658203125
1401,175.3002166748047
1996,175.2354278564453
3862,173.673828125
440,173.57225036621094
1223,173.46849060058594
791,172.9345703125
3235,172.90953063964844
811,172.8571014404297
618,172.6995086669922
2149,172.67433166503906
3533,172.62936401367188
981,172.59242248535156
970,172.56199645996094
1914,172.41758728027344
2644,172.3177947998047
501,172.30947875976562
2687,171.99002075195312
806,171.90283203125
3536,171.85488891601562
3721,171.7823028564453
3349,171.77919006347656
426,171.597412109375
3242,171.54299926757812
1583,171.5338592529297
3688,171.49180603027344
934,171.45494079589844
3080,171.43206787109375
3240,171.42112731933594
3904,171.29798889160156
3911,171.20460510253906
455,171.17486572265625
2318,171.1729736328125
184,171.06883239746094
2774,171.01315307617188
996,170.7262725830078
3263,170.6654510498047
740,170.65371704101562
442,170.61309814453125
923,170.38731384277344
1658,170.34088134765625
3574,170.31539916992188
555,170.2582550048828
610,170.224609375
3276,170.1583251953125
3388,170.0308380126953
1561,169.9131622314453
3571,169.87991333007812
1399,169.8302459716797
807,169.8209991455078
2259,169.72743225097656
2309,169.6796112060547
573,169.67489624023438
388,169.60678100585938
2763,169.5560760498047
3268,169.5309600830078
3568,169.48170471191406
389,169.3864288330078
2494,169.35020446777344
2499,169.28890991210938
2218,169.18882751464844
3950,169.11456298828125
973,169.09164428710938
1999,169.08050537109375
2406,169.07952880859375
921,168.98138427734375
3289,168.9285430908203
1011,168.88259887695312
1047,168.85061645507812
796,168.83030700683594
2495,168.81729125976562
3857,168.6546630859375
25,168.58181762695312
3070,168.5811004638672
2401,168.5652618408203
3890,168.5306854248047
867,168.42628479003906
2029,168.4119415283203
645,168.347900390625
735,168.23239135742188
36,168.22389221191406
18,168.19223022460938
983,168.11134338378906
834,168.02484130859375
2107,167.9209747314453
3400,167.91937255859375
2047,167.91482543945312
1502,167.91387939453125
3234,167.912353515625
32,167.83648681640625
2306,167.81747436523438
2312,167.6766815185547
3271,167.59271240234375
1008,167.39260864257812
2947,167.38954162597656
3393,167.22633361816406
3647,167.1466827392578
2663,167.1377716064453
2552,167.03065490722656
2490,166.6148681640625
3870,166.58116149902344
3258,166.41073608398438
2917,166.259033203125
2304,166.23580932617188
2249,166.2350311279297
2394,166.15255737304688
496,166.12538146972656
909,165.68418884277344
305,165.6202850341797
3146,165.30999755859375
2135,165.17669677734375
2057,164.6314697265625
3305,164.3760986328125
3293,164.31752014160156
2062,164.24356079101562
956,163.1549530029297
897,162.63238525390625
1762,162.4438018798828
971,162.20933532714844
3925,162.19931030273438
1136,161.9985809326172
2072,161.86959838867188
2669,161.74765014648438
2035,161.68226623535156
1661,161.56521606445312
1082,161.51602172851562
1771,161.4775848388672
3620,161.3724822998047
2190,161.364013671875
2793,161.313232421875
2040,161.19595336914062
3069,160.9989013671875
2361,160.7614288330078
396,160.59561157226562
1028,160.4912109375
3532,160.40599060058594
2424,160.3160400390625
3147,160.3024139404297
1912,160.29742431640625
3155,160.2638397216797
889,160.2428436279297
460,160.1735382080078
1877,160.11988830566406
3512,160.0267333984375
3948,159.9295196533203
3246,159.8782958984375
1486,159.86485290527344
3181,159.71849060058594
2350,159.71812438964844
629,159.7149200439453
1070,159.57534790039062
2534,159.56436157226562
3729,159.4934539794922
2513,159.4344024658203
892,159.4036102294922
3917,159.40232849121094
2850,159.2862548828125
1438,159.2608642578125
3232,159.22991943359375
830,159.16868591308594
3425,159.11561584472656
1027,158.5465850830078
825,158.3426055908203
1427,158.30770874023438
432,158.16787719726562
3499,158.16598510742188
2238,158.13710021972656
2111,158.109619140625
2146,158.10121154785156
3135,158.09182739257812
3231,158.08880615234375
3696,158.07650756835938
3404,158.0682373046875
3500,157.9598388671875
3237,157.9451446533203
2109,157.8636016845703
465,157.81736755371094
2301,157.7993621826172
3461,157.7679901123047
799,157.6195831298828
3262,157.58279418945312
3934,157.57225036621094
2132,157.5408935546875
2545,157.48580932617188
1938,157.39608764648438
3868,157.34518432617188
419,157.32357788085938
2276,156.9823760986328
905,156.88485717773438
1756,156.8489990234375
2457,156.62777709960938
836,156.5596160888672
822,156.1776580810547
3236,156.1751708984375
1259,156.17100524902344
1001,155.9297332763672
914,155.4776611328125
1,155.18211364746094
1982,154.30397033691406
3963,154.11915588378906
1791,153.74832153320312
2493,151.68687438964844
3982,146.08236694335938
1288,90.17872619628906
1360,89.56609344482422
1487,89.13745880126953
3937,89.10389709472656
1752,89.01189422607422
1544,88.96644592285156
1585,88.82705688476562
1224,88.76741790771484
1500,88.70649719238281
1501,88.65966033935547
1518,88.6475830078125
2653,88.64109802246094
1651,88.56083679199219
1214,88.45152282714844
1604,88.42489624023438
1210,88.39616394042969
1425,88.37654113769531
1370,88.35933685302734
1447,88.32186889648438
1275,88.28311157226562
1503,88.26789093017578
1240,88.2225341796875
1112,88.16133880615234
1232,88.14899444580078
1305,88.14553833007812
1238,88.13595581054688
1415,88.09550476074219
2619,88.09396362304688
1157,88.09234619140625
1718,88.05201721191406
1710,87.99235534667969
1688,87.9864730834961
1526,87.96394348144531
1140,87.9350357055664
1361,87.92932891845703
1119,87.92475128173828
1120,87.92091369628906
1596,87.9028091430664
1663,87.8985824584961
1679,87.8714828491211
1152,87.8351058959961
1254,87.80680084228516
1163,87.80010223388672
1453,87.78447723388672
1198,87.77893829345703
1338,87.76492309570312
1186,87.7588119506836
1455,87.75398254394531
1714,87.71688842773438
3895,87.7164535522461
1193,87.70707702636719
1209,87.70420837402344
1307,87.6973876953125
1640,87.69387817382812
2625,87.66801452636719
1449,87.65982055664062
1729,87.6524887084961
1552,87.6379623413086
1390,87.62804412841797
1535,87.62370300292969
1483,87.62247467041016
1650,87.61973571777344
1106,87.60955810546875
1623,87.58444213867188
1605,87.58406066894531
1165,87.58124542236328
1137,87.56466674804688
3943,87.56169891357422
1364,87.56099700927734
2611,87.55335235595703
1203,87.55062103271484
2575,87.5401382446289
2556,87.52436828613281
1423,87.49505615234375
1407,87.47559356689453
1507,87.47065734863281
1492,87.44556427001953
1255,87.43895721435547
3897,87.42107391357422
2608,87.41629791259766
1577,87.40216064453125
1429,87.38462829589844
2652,87.36913299560547
1549,87.36570739746094
2600,87.36444091796875
1437,87.3597640991211
2606,87.35601043701172
1424,87.3549575805664
1488,87.31732940673828
1201,87.30023956298828
1614,87.2869873046875
1179,87.25714111328125
1248,87.23383331298828
1530,87.23336791992188
1331,87.21965026855469
1746,87.21695709228516
1365,87.21097564697266
2650,87.20829772949219
2558,87.20661926269531
1681,87.20549774169922
1482,87.19937896728516
2572,87.1971206665039
1278,87.1911849975586
1109,87.18772888183594
2578,87.18566131591797
1686,87.17964172363281
1117,87.17865753173828
1199,87.17404174804688
2639,87.17327117919922
1293,87.17201232910156
2599,87.1635513305664
1235,87.15801239013672
1659,87.1523666381836
3920,87.14080047607422
1111,87.13697052001953
1677,87.13343048095703
1673,87.13072967529297
1271,87.11971282958984
3968,87.11963653564453
1190,87.11609649658203
1379,87.10822296142578
1728,87.09935760498047
1225,87.09522247314453
1541,87.0677719116211
1570,87.06726837158203
2641,87.06275177001953
1413,87.05364227294922
1194,87.04872131347656
3901,87.04556274414062
1178,87.03471374511719
1654,87.03295135498047
1359,87.0327377319336
2567,87.01710510253906
1368,87.0152816772461
1267,87.00772094726562
1430,86.98766326904297
1334,86.98445129394531
1566,86.98099517822266
1662,86.96881103515625
1708,86.96199035644531
1351,86.95719146728516
1264,86.95492553710938
1228,86.94404602050781
3919,86.9395523071289
1208,86.9275894165039
1612,86.92318725585938
3903,86.92277526855469
2654,86.91981506347656
1450,86.91938018798828
3944,86.91874694824219
3954,86.91852569580078
1533,86.91658782958984
1219,86.9063949584961
1420,86.90107727050781
1339,86.89315032958984
1155,86.89302062988281
2580,86.88262176513672
1743,86.88085174560547
1129,86.8743896484375
1690,86.8687973022461
1189,86.86705017089844
3966,86.86202239990234
1332,86.85841369628906
1587,86.84408569335938
1197,86.832763671875
1608,86.82554626464844
1154,86.81182098388672
2598,86.80973052978516
1738,86.80937194824219
1253,86.80654907226562
1187,86.79940032958984
1245,86.79691314697266
